type,dt,fluxN,fluxS
wave,2016-06-27 05:00:00,391.7531909904535,400.5455219874633
ions,2016-06-27 05:00:00,454.841828363402,453.17113242041137
diff,2016-06-27 06:00:00,2432.474987017495,2458.314813669196
mono,2016-06-27 06:00:00,1095.7885995541653,1112.7227958204535
wave,2016-06-27 06:00:00,713.4866392307395,722.3926643208897
ions,2016-06-27 06:00:00,651.8860682290006,651.4742413831065
diff,2016-06-27 07:00:00,1067.3717160718527,1081.4929281767932
mono,2016-06-27 07:00:00,449.26867669472665,449.85312858467637
wave,2016-06-27 07:00:00,249.0949357654081,253.97328057520565
ions,2016-06-27 07:00:00,349.6967646629025,347.4661511750586
diff,2016-06-27 08:00:00,1367.2869780181397,1384.044434675236
mono,2016-06-27 08:00:00,558.9733905629203,561.6972673532191
wave,2016-06-27 08:00:00,363.46092221480694,375.81189539282263
ions,2016-06-27 08:00:00,412.6290881068545,410.63529904372774
diff,2016-06-27 09:00:00,1442.2494953603295,1459.6861530948117
mono,2016-06-27 09:00:00,584.7725230036667,588.0521912473781
wave,2016-06-27 09:00:00,366.7496877587739,379.80898070908916
ions,2016-06-27 09:00:00,428.2332402607308,426.34659691916386
diff,2016-06-27 10:00:00,1310.8571825034137,1327.4142443745154
mono,2016-06-27 10:00:00,538.9012115931317,541.0667475691798
wave,2016-06-27 10:00:00,338.3922884884863,350.1196522126401
ions,2016-06-27 10:00:00,400.7492730689123,398.5838903809406
diff,2016-06-27 11:00:00,1110.2976591419347,1124.7155576071386
mono,2016-06-27 11:00:00,464.98449224754523,465.85678552339346
wave,2016-06-27 11:00:00,270.9266864337708,277.45969486829415
ions,2016-06-27 11:00:00,358.768501473363,356.30577197754997
diff,2016-06-27 12:00:00,678.9986002289938,687.2644731721085
mono,2016-06-27 12:00:00,280.4545674004639,281.1424266184798
wave,2016-06-27 12:00:00,122.69111435144957,122.7170049137707
ions,2016-06-27 12:00:00,271.45431719471316,269.5467774168311
diff,2016-06-27 13:00:00,865.0132646289285,877.756374563777
mono,2016-06-27 13:00:00,361.1225646014936,360.5625877794799
wave,2016-06-27 13:00:00,143.68337445318687,145.00895056444276
ions,2016-06-27 13:00:00,306.0053859797679,304.4160055242857
diff,2016-06-27 14:00:00,787.8108013199335,798.9616698478488
mono,2016-06-27 14:00:00,322.07077756269183,321.61274096961233
wave,2016-06-27 14:00:00,135.4089608458238,135.22179355766687
ions,2016-06-27 14:00:00,293.083558574721,291.3512999233227
diff,2016-06-27 15:00:00,823.1544998630536,835.1198963409618
mono,2016-06-27 15:00:00,340.16882469222276,339.57294488493994
wave,2016-06-27 15:00:00,143.97850714864745,144.5068276997355
ions,2016-06-27 15:00:00,298.7097894511701,296.95801576904876
diff,2016-06-27 16:00:00,766.5039827245798,777.2943214533468
mono,2016-06-27 16:00:00,312.06190378168,311.76473484913544
wave,2016-06-27 16:00:00,132.9614810122257,132.8327078152855
ions,2016-06-27 16:00:00,289.35126646701895,287.5808678118475
diff,2016-06-27 17:00:00,849.3828056287103,861.7947909248045
mono,2016-06-27 17:00:00,352.9868412485621,352.40693272110667
wave,2016-06-27 17:00:00,148.07922336512007,149.12418054310527
ions,2016-06-27 17:00:00,302.7969852722233,301.1595799094
diff,2016-06-27 18:00:00,871.0403708778163,883.808146965849
mono,2016-06-27 18:00:00,363.9963028418441,363.4538833120529
wave,2016-06-27 18:00:00,144.5269071399203,145.91016401044502
ions,2016-06-27 18:00:00,306.9233182935478,305.35275805620586
diff,2016-06-27 19:00:00,1670.3321443416503,1689.922318858026
mono,2016-06-27 19:00:00,666.6832731236882,672.3618463781747
wave,2016-06-27 19:00:00,423.43065908674885,432.65083882797774
ions,2016-06-27 19:00:00,475.832526206417,474.33221740363297
diff,2016-06-27 20:00:00,1041.0279107883623,1054.9738453862155
mono,2016-06-27 20:00:00,439.1423641160385,439.77101959379513
wave,2016-06-27 20:00:00,241.92046871214373,248.12296793692525
ions,2016-06-27 20:00:00,343.89425554502367,341.71261141322816
diff,2016-06-27 21:00:00,1827.8610783846932,1849.001418042979
mono,2016-06-27 21:00:00,741.5936483903859,748.9161105777655
wave,2016-06-27 21:00:00,476.10723828412085,483.6655903697035
ions,2016-06-27 21:00:00,510.69259654620635,509.43389509578594
diff,2016-06-27 22:00:00,844.9133382254349,857.1121584954041
mono,2016-06-27 22:00:00,350.1472364506384,349.5579041200274
wave,2016-06-27 22:00:00,147.09584387097087,148.24981269746326
ions,2016-06-27 22:00:00,302.37378899477176,300.67298082364886
diff,2016-06-27 23:00:00,836.0748898622955,848.3280087773426
mono,2016-06-27 23:00:00,346.8335377033948,346.2100045325785
wave,2016-06-27 23:00:00,143.39966295153934,144.6662849806382
ions,2016-06-27 23:00:00,301.11149477967376,299.3947490761325
diff,2016-06-28 00:00:00,1048.3058467131054,1058.2900252125978
mono,2016-06-28 00:00:00,441.32463045340745,441.78684939546304
wave,2016-06-28 00:00:00,245.84626037708773,250.135148220071
ions,2016-06-28 00:00:00,344.7493643328417,343.18372894581523
diff,2016-06-28 01:00:00,810.3088820917789,818.6837138489609
mono,2016-06-28 01:00:00,335.90142597576994,335.3143815409912
wave,2016-06-28 01:00:00,142.60212888126847,142.54094225337045
ions,2016-06-28 01:00:00,295.8739412667458,294.6146587912463
diff,2016-06-28 02:00:00,831.4315124510154,840.0437417502542
mono,2016-06-28 02:00:00,343.07955309413194,342.64857421938444
wave,2016-06-28 02:00:00,144.4481959431195,145.1473824106712
ions,2016-06-28 02:00:00,299.62606953074317,298.3888448822889
diff,2016-06-28 03:00:00,2100.0591945474707,2116.6395074237735
mono,2016-06-28 03:00:00,890.3686558021155,898.3523224045014
wave,2016-06-28 03:00:00,566.3243182953144,572.6712130539136
ions,2016-06-28 03:00:00,571.4157921463209,570.8115682631621
diff,2016-06-28 04:00:00,1616.6692264110025,1630.2307859984044
mono,2016-06-28 04:00:00,645.1844614155818,648.7485673526648
wave,2016-06-28 04:00:00,403.7264783882898,410.2939207687494
ions,2016-06-28 04:00:00,463.78454468028957,462.64436291105517
diff,2016-06-28 05:00:00,1215.4995170185462,1226.7058139814094
mono,2016-06-28 05:00:00,504.40766957949364,505.4632744352685
wave,2016-06-28 05:00:00,310.6229779802137,317.67384165688685
ions,2016-06-28 05:00:00,380.1720137044272,378.4616876651113
diff,2016-06-28 06:00:00,830.0343445260107,838.6256006933347
mono,2016-06-28 06:00:00,342.43391656222303,341.9968906321136
wave,2016-06-28 06:00:00,144.14833052306318,144.69246087608653
ions,2016-06-28 06:00:00,299.4728411986687,298.2270239326879
diff,2016-06-28 07:00:00,901.4045206163125,910.8931396160744
mono,2016-06-28 07:00:00,379.58891622899,379.22272091550246
wave,2016-06-28 07:00:00,150.7690162947097,151.93929476595875
ions,2016-06-28 07:00:00,313.2716933141878,312.13233477225344
diff,2016-06-28 08:00:00,897.0769103723003,906.484258381963
mono,2016-06-28 08:00:00,377.30309406735984,376.93218926969223
wave,2016-06-28 08:00:00,149.61320693341787,150.7432637316037
ions,2016-06-28 08:00:00,311.81687691793326,310.70872609103515
diff,2016-06-28 09:00:00,757.8398565335995,765.4192790266763
mono,2016-06-28 09:00:00,308.3908008994988,308.34270259844425
wave,2016-06-28 09:00:00,129.05319013258887,129.1539052205044
ions,2016-06-28 09:00:00,285.6125628458248,284.4616952832582
diff,2016-06-28 10:00:00,1580.7504505317331,1594.0773823416364
mono,2016-06-28 10:00:00,630.4497641069266,633.7645611003857
wave,2016-06-28 10:00:00,393.9256246446453,400.47878510866286
ions,2016-06-28 10:00:00,456.23750971701725,455.05362055080826
diff,2016-06-28 11:00:00,1587.8776437303502,1601.2511166695042
mono,2016-06-28 11:00:00,633.3429902646045,636.7063222128605
wave,2016-06-28 11:00:00,396.3609534807939,402.9435387175272
ions,2016-06-28 11:00:00,457.7322773234465,456.5570448550635
diff,2016-06-28 12:00:00,932.2446093302797,942.1117850434217
mono,2016-06-28 12:00:00,393.91496701382323,393.6428176625522
wave,2016-06-28 12:00:00,162.9357518898788,164.12223753523872
ions,2016-06-28 12:00:00,319.1188623420066,317.99903372257074
diff,2016-06-28 13:00:00,753.9827156903273,761.7983422237588
mono,2016-06-28 13:00:00,306.226330155953,306.1501319006617
wave,2016-06-28 13:00:00,127.65485947020092,127.75482772203218
ions,2016-06-28 13:00:00,285.7280450676,285.1154897974701
diff,2016-06-28 14:00:00,1204.8022655415384,1215.9413799008814
mono,2016-06-28 14:00:00,500.09037897140576,501.12216767191603
wave,2016-06-28 14:00:00,307.02237270973353,314.03450519013245
ions,2016-06-28 14:00:00,377.99178752782416,376.2716059297378
diff,2016-06-28 15:00:00,1071.2926373098442,1081.3893284086028
mono,2016-06-28 15:00:00,450.09008064536033,450.5144221784834
wave,2016-06-28 15:00:00,250.8938393349329,254.42087831632608
ions,2016-06-28 15:00:00,349.7904844239568,348.19511120238013
diff,2016-06-28 16:00:00,1372.248535787988,1384.233862120478
mono,2016-06-28 16:00:00,560.0229276163274,561.9953212047324
wave,2016-06-28 16:00:00,367.86910650777133,376.5773876854488
ions,2016-06-28 16:00:00,412.87806631684236,411.4562120065835
diff,2016-06-28 17:00:00,1431.1234541357055,1443.4897012890813
mono,2016-06-28 17:00:00,581.2496551911827,583.5466965563497
wave,2016-06-28 17:00:00,369.0916588297356,378.2399049494203
ions,2016-06-28 17:00:00,425.13534714375703,423.7729920577276
diff,2016-06-28 18:00:00,1215.8006140702444,1227.0088021986107
mono,2016-06-28 18:00:00,504.5150816311319,505.57220487647743
wave,2016-06-28 18:00:00,310.74179985997716,317.7961421586158
ions,2016-06-28 18:00:00,380.23342384957937,378.5233753157492
diff,2016-06-28 19:00:00,990.1557303529383,999.9019043998074
mono,2016-06-28 19:00:00,422.0698286475638,423.63933606431
wave,2016-06-28 19:00:00,210.51161661851054,213.63133201868902
ions,2016-06-28 19:00:00,331.9767708490735,330.5145507122517
diff,2016-06-28 20:00:00,731.1234905819252,738.3889337951869
mono,2016-06-28 20:00:00,300.2308807843787,300.15302482013107
wave,2016-06-28 20:00:00,127.98910868075734,128.14273976417948
ions,2016-06-28 20:00:00,282.0197389472553,281.4282432057777
diff,2016-06-28 21:00:00,754.1511414554885,761.9699474834492
mono,2016-06-28 21:00:00,306.29895398868484,306.221377666942
wave,2016-06-28 21:00:00,127.70057643978853,127.79894219679842
ions,2016-06-28 21:00:00,285.75883595418145,285.1465704684374
diff,2016-06-28 22:00:00,1430.5787784261433,1442.9416496293927
mono,2016-06-28 22:00:00,581.1336779839024,583.4316995273527
wave,2016-06-28 22:00:00,369.44827476676875,378.586112517643
ions,2016-06-28 22:00:00,425.0228159955832,423.6598739507649
diff,2016-06-28 23:00:00,1209.5592562499428,1220.7282448031592
mono,2016-06-28 23:00:00,501.8013474780957,502.85633004813815
wave,2016-06-28 23:00:00,308.41160460875466,315.3880571286882
ions,2016-06-28 23:00:00,378.96089023818087,377.24509256481997
diff,2016-06-29 00:00:00,740.2215201517838,745.0613561248049
mono,2016-06-29 00:00:00,300.5700285944313,300.57655114174713
wave,2016-06-29 00:00:00,126.0220594889565,126.24974331277585
ions,2016-06-29 00:00:00,283.1835512237324,282.82534022228276
diff,2016-06-29 01:00:00,958.1889036240656,963.9550957825506
mono,2016-06-29 01:00:00,404.9511658210124,405.04942415956333
wave,2016-06-29 01:00:00,174.75429325039528,175.68891483790486
ions,2016-06-29 01:00:00,324.79685475286794,324.05809215446254
diff,2016-06-29 02:00:00,740.8637040490908,745.7095104243014
mono,2016-06-29 02:00:00,300.82589674705264,300.8291582219999
wave,2016-06-29 02:00:00,126.17597098622915,126.40476581258295
ions,2016-06-29 02:00:00,283.2999783672875,282.9424140026233
diff,2016-06-29 03:00:00,1220.1505126220666,1226.8833607714844
mono,2016-06-29 03:00:00,505.47922531164943,506.11988797348516
wave,2016-06-29 03:00:00,312.9878694610355,317.2350754267912
ions,2016-06-29 03:00:00,380.32130966095116,379.29644507764374
diff,2016-06-29 04:00:00,843.7624601062624,848.9580146846592
mono,2016-06-29 04:00:00,347.6533763666168,347.3919207258079
wave,2016-06-29 04:00:00,146.26038882374158,146.7400236513852
ions,2016-06-29 04:00:00,300.99134467098634,300.25877201954364
diff,2016-06-29 05:00:00,765.9126159027023,770.4876201732973
mono,2016-06-29 05:00:00,310.54671441563175,310.451970912473
wave,2016-06-29 05:00:00,132.41262108257405,132.39166805564867
ions,2016-06-29 05:00:00,286.3803505931916,285.6902452113204
diff,2016-06-29 06:00:00,1003.3581356981133,1009.2229264889688
mono,2016-06-29 06:00:00,426.9599769525813,427.8509944220575
wave,2016-06-29 06:00:00,218.30589541420926,220.42518730060362
ions,2016-06-29 06:00:00,334.11800292529585,333.2165411698426
diff,2016-06-29 07:00:00,1200.256056017691,1206.8333250153128
mono,2016-06-29 07:00:00,497.12191091601426,497.7157292764012
wave,2016-06-29 07:00:00,305.3717729162518,309.4739133424543
ions,2016-06-29 07:00:00,375.83757108278564,374.8015045160537
diff,2016-06-29 08:00:00,987.9682918711143,993.8072144671496
mono,2016-06-29 08:00:00,420.66344359684376,421.5331693139992
wave,2016-06-29 08:00:00,207.45000588533293,209.19570865899297
ions,2016-06-29 08:00:00,330.86185078906595,330.03304747084735
diff,2016-06-29 09:00:00,828.9535944199606,834.1030964168897
mono,2016-06-29 09:00:00,341.08894295452234,340.8396189353166
wave,2016-06-29 09:00:00,144.66313110054415,144.92100283499346
ions,2016-06-29 09:00:00,298.66592012375975,297.9166574244729
diff,2016-06-29 10:00:00,704.7093402105522,708.5349693749711
mono,2016-06-29 10:00:00,287.76961587949575,287.92118701291054
wave,2016-06-29 10:00:00,130.88287229162214,130.78549264572035
ions,2016-06-29 10:00:00,275.5749505105662,274.8089749647115
diff,2016-06-29 11:00:00,684.3110793335438,687.9409145868849
mono,2016-06-29 11:00:00,281.2364612213533,281.47297877451916
wave,2016-06-29 11:00:00,122.7157372025709,122.71515082045471
ions,2016-06-29 11:00:00,271.3877270740186,270.5705028554287
diff,2016-06-29 12:00:00,887.6518509896232,893.200251961646
mono,2016-06-29 12:00:00,370.7239021555888,370.5012228003414
wave,2016-06-29 12:00:00,146.98305850998858,147.67717540949272
ions,2016-06-29 12:00:00,308.9290451964324,308.2665982600733
diff,2016-06-29 13:00:00,850.7459155756524,856.0484597458777
mono,2016-06-29 13:00:00,351.80218134582503,351.548054365844
wave,2016-06-29 13:00:00,147.9573225310429,148.39385115374918
ions,2016-06-29 13:00:00,302.55626499708205,301.8293569830079
diff,2016-06-29 14:00:00,1536.7893599511433,1544.6032892835879
mono,2016-06-29 14:00:00,614.5238238210404,616.3388388741901
wave,2016-06-29 14:00:00,386.83440941158267,390.6105644319391
ions,2016-06-29 14:00:00,446.2567294899351,445.51257623979745
diff,2016-06-29 15:00:00,738.0168228843656,742.8211123455583
mono,2016-06-29 15:00:00,299.7146405946114,299.7323361953286
wave,2016-06-29 15:00:00,125.70574457684256,125.9223752598502
ions,2016-06-29 15:00:00,282.64050736887975,282.2888580074592
diff,2016-06-29 16:00:00,1446.1294244744317,1453.5979808838993
mono,2016-06-29 16:00:00,585.3364268221164,586.7378390306602
wave,2016-06-29 16:00:00,369.9120379549217,375.43617659510437
ions,2016-06-29 16:00:00,427.46517825241017,426.6559008274334
diff,2016-06-29 17:00:00,761.4089607901069,765.9265780917009
mono,2016-06-29 17:00:00,308.75512347253994,308.71736845027823
wave,2016-06-29 17:00:00,131.7636720423769,131.73487426136063
ions,2016-06-29 17:00:00,285.5321877929158,284.84310937441774
diff,2016-06-29 18:00:00,1341.1437496603937,1348.2845963610187
mono,2016-06-29 18:00:00,550.2341430983414,551.1776143855598
wave,2016-06-29 18:00:00,352.2152652075823,357.3837785437675
ions,2016-06-29 18:00:00,405.5648650499473,404.6854205967526
diff,2016-06-29 19:00:00,1467.7344152129976,1475.2872613744985
mono,2016-06-29 19:00:00,594.729679592257,596.1628596634635
wave,2016-06-29 19:00:00,375.28384070944,380.84492274201637
ions,2016-06-29 19:00:00,431.92477281997856,431.13086977641433
diff,2016-06-29 20:00:00,742.3476544071751,747.1245498011397
mono,2016-06-29 20:00:00,301.37636215366973,301.32086064326637
wave,2016-06-29 20:00:00,126.37696015093947,126.53193755904172
ions,2016-06-29 20:00:00,283.624105859119,283.26786365509594
diff,2016-06-29 21:00:00,702.7092389349674,706.5193870870025
mono,2016-06-29 21:00:00,286.7538524894278,286.89200032141406
wave,2016-06-29 21:00:00,129.26071741480987,129.09645170603082
ions,2016-06-29 21:00:00,275.1154921298195,274.3177585221299
diff,2016-06-29 22:00:00,704.7077475038367,708.5333642358376
mono,2016-06-29 22:00:00,287.7687689098254,287.92033238033883
wave,2016-06-29 22:00:00,130.88202758227823,130.7846457581543
ions,2016-06-29 22:00:00,275.57466042422305,274.8086831722578
diff,2016-06-29 23:00:00,687.949763648924,691.6276140386575
mono,2016-06-29 23:00:00,287.2672999361892,287.2243788131044
wave,2016-06-29 23:00:00,123.26873987748345,123.23499257652941
ions,2016-06-29 23:00:00,272.05161446467196,271.26733066610615
diff,2016-06-30 00:00:00,757.2065010363559,758.7236590181267
mono,2016-06-30 00:00:00,306.46265538736503,306.44639647052475
wave,2016-06-30 00:00:00,127.86174469733547,127.88055476108646
ions,2016-06-30 00:00:00,285.597501281642,285.4752051510848
diff,2016-06-30 01:00:00,718.9466998172885,720.1931875899131
mono,2016-06-30 01:00:00,292.1155577656828,292.10908691842155
wave,2016-06-30 01:00:00,134.56669882414423,134.58386766084627
ions,2016-06-30 01:00:00,276.71387058266237,276.4594305306323
diff,2016-06-30 02:00:00,912.1424681601131,914.0663777004972
mono,2016-06-30 02:00:00,382.8439301678141,382.77447484049844
wave,2016-06-30 02:00:00,153.02845573009222,153.2702002909428
ions,2016-06-30 02:00:00,314.25318181247064,314.0237132148322
diff,2016-06-30 03:00:00,945.1321807130973,947.0178543934559
mono,2016-06-30 03:00:00,397.16169663997727,397.1170687586072
wave,2016-06-30 03:00:00,165.21737989621906,165.4542066372164
ions,2016-06-30 03:00:00,320.83999726476515,320.6098907383751
diff,2016-06-30 04:00:00,724.4290154206601,725.8466280811281
mono,2016-06-30 04:00:00,298.3500978785012,298.32678210678364
wave,2016-06-30 04:00:00,128.55731914873218,128.65537429935205
ions,2016-06-30 04:00:00,279.14530540715214,278.9071265850422
diff,2016-06-30 05:00:00,701.609032564141,702.8741775637186
mono,2016-06-30 05:00:00,286.34825236256995,286.3885072477819
wave,2016-06-30 05:00:00,129.37441810409177,129.29905683110968
ions,2016-06-30 05:00:00,274.4283935834525,274.1627002086343
diff,2016-06-30 06:00:00,784.5923492219807,786.1509644435987
mono,2016-06-30 06:00:00,317.60051045600676,317.54390947070596
wave,2016-06-30 06:00:00,135.81875650028422,135.7914498678174
ions,2016-06-30 06:00:00,290.7764942328184,290.52718990002904
diff,2016-06-30 07:00:00,905.4381599878423,907.3366026574774
mono,2016-06-30 07:00:00,379.56731490763923,379.4941221112817
wave,2016-06-30 07:00:00,151.27894065235444,151.51141531484384
ions,2016-06-30 07:00:00,312.86658441225666,312.638726680418
diff,2016-06-30 08:00:00,1060.3375636118944,1062.3432059511588
mono,2016-06-30 08:00:00,444.6956447062414,444.79395676694
wave,2016-06-30 08:00:00,249.5476862634039,250.14665904246232
ions,2016-06-30 08:00:00,345.88990009313125,345.574843561983
diff,2016-06-30 09:00:00,915.7854479241067,917.7205408639613
mono,2016-06-30 09:00:00,384.6291397381421,384.5619514953244
wave,2016-06-30 09:00:00,155.8468381011615,156.0690975264437
ions,2016-06-30 09:00:00,315.0337327693578,314.80437661047824
diff,2016-06-30 10:00:00,812.6251424129084,814.2970319556143
mono,2016-06-30 10:00:00,335.20810204354933,335.090466132948
wave,2016-06-30 10:00:00,142.2990401211537,142.28262834724035
ions,2016-06-30 10:00:00,295.1756976135822,294.92362328925026
diff,2016-06-30 11:00:00,720.2225584255028,721.6313119880316
mono,2016-06-30 11:00:00,296.6808231490259,296.6723644311
wave,2016-06-30 11:00:00,131.37650221760236,131.43160163570255
ions,2016-06-30 11:00:00,278.4140073882962,278.17436564440993
diff,2016-06-30 12:00:00,826.8800283119689,828.5987216621552
mono,2016-06-30 12:00:00,339.676491591605,339.59092428620687
wave,2016-06-30 12:00:00,144.06688600763968,144.1403158306778
ions,2016-06-30 12:00:00,297.8601986990631,297.60983454897973
diff,2016-06-30 13:00:00,997.252568581998,999.2045333498762
mono,2016-06-30 13:00:00,424.0760602814517,424.39198780006046
wave,2016-06-30 13:00:00,214.3135568534247,214.94593130618517
ions,2016-06-30 13:00:00,332.1158198130368,331.82001790841946
diff,2016-06-30 14:00:00,917.6967704940568,919.635942941692
mono,2016-06-30 14:00:00,385.5294660359184,385.46359002018676
wave,2016-06-30 14:00:00,158.26607840317723,158.4387046202128
ions,2016-06-30 14:00:00,315.4340353423722,315.2047104753623
diff,2016-06-30 15:00:00,856.4618300864956,858.2156380385043
mono,2016-06-30 15:00:00,353.8095580454622,353.7265221846009
wave,2016-06-30 15:00:00,148.32599524183905,148.47399738316003
ions,2016-06-30 15:00:00,302.4913769975412,302.2575673382617
diff,2016-06-30 16:00:00,932.9820351225978,934.9480150651223
mono,2016-06-30 16:00:00,392.31815720409145,392.25972802503014
wave,2016-06-30 16:00:00,162.49568609854128,162.72463753837602
ions,2016-06-30 16:00:00,317.91857141373754,317.69572326471484
diff,2016-06-30 17:00:00,1969.5390190308176,1972.7075678002
mono,2016-06-30 17:00:00,814.3040823158801,815.5760080141831
wave,2016-06-30 17:00:00,519.6929437161457,520.8828349988535
ions,2016-06-30 17:00:00,539.9093819825894,539.7583499529192
diff,2016-06-30 18:00:00,2129.7506535256903,2133.0913096032227
mono,2016-06-30 18:00:00,906.9389722565093,908.5911922193814
wave,2016-06-30 18:00:00,578.3322975433275,579.62471631112
ions,2016-06-30 18:00:00,576.4945167585586,576.3788536353275
diff,2016-06-30 19:00:00,2112.836008742257,2116.158699141338
mono,2016-06-30 19:00:00,897.1115300079257,898.7227354892823
wave,2016-06-30 19:00:00,571.3802455536916,572.6557024956496
ions,2016-06-30 19:00:00,572.5896986836947,572.470217962227
diff,2016-06-30 20:00:00,2037.0327795149246,2040.2737947612345
mono,2016-06-30 20:00:00,851.7464066600622,853.1768723396633
wave,2016-06-30 20:00:00,542.2123966455858,543.4266147690164
ions,2016-06-30 20:00:00,555.2161681868907,555.0799211695157
diff,2016-06-30 21:00:00,1736.2686901291625,1739.144289186055
mono,2016-06-30 21:00:00,694.3819113699977,695.2628934301947
wave,2016-06-30 21:00:00,445.68776414425497,447.0399428110993
ions,2016-06-30 21:00:00,487.608358455061,487.4067556622408
diff,2016-06-30 22:00:00,1528.6835837812123,1531.277241301299
mono,2016-06-30 22:00:00,612.579668718953,613.1578703620806
wave,2016-06-30 22:00:00,383.2120570568909,384.5403760848902
ions,2016-06-30 22:00:00,443.77158053111157,443.52094366381266
diff,2016-06-30 23:00:00,1629.5969133357626,1632.3190089047735
mono,2016-06-30 23:00:00,649.5451548825714,650.2711345243795
wave,2016-06-30 23:00:00,408.9105143945371,410.2287612418904
ions,2016-06-30 23:00:00,464.9089287495562,464.6827187553654
diff,2016-07-01 00:00:00,1636.5790626943312,1633.8514187605715
mono,2016-07-01 00:00:00,652.0609324847783,651.3288185106571
wave,2016-07-01 00:00:00,411.68042591320057,410.3594601936085
ions,2016-07-01 00:00:00,465.5806090629507,465.80578266195073
diff,2016-07-01 01:00:00,1192.2951811392481,1190.135360658922
mono,2016-07-01 01:00:00,492.9940677133171,492.8070341720192
wave,2016-07-01 01:00:00,305.6229467945251,304.3285056411748
ions,2016-07-01 01:00:00,372.6215413599008,372.9685429574848
diff,2016-07-01 02:00:00,920.7937808567851,918.8515973025062
mono,2016-07-01 02:00:00,386.0167801355541,386.08200983106366
wave,2016-07-01 02:00:00,158.7519783588973,158.57838994408687
ions,2016-07-01 02:00:00,315.4454998029437,315.67480696767154
diff,2016-07-01 03:00:00,2004.413375510731,2001.210771183065
mono,2016-07-01 03:00:00,832.6505801253917,831.3148809327636
wave,2016-07-01 03:00:00,530.4155141717549,529.1984945388289
ions,2016-07-01 03:00:00,546.9307499956005,547.0748611211883
diff,2016-07-01 04:00:00,1658.513096613003,1655.7454641591899
mono,2016-07-01 04:00:00,659.7972435598849,659.0175376645723
wave,2016-07-01 04:00:00,418.9794272654912,417.64482508179117
ions,2016-07-01 04:00:00,470.094550696316,470.31451405152444
diff,2016-07-01 05:00:00,756.7806215923558,755.1815683691702
mono,2016-07-01 05:00:00,305.1727806402458,305.18405365491776
wave,2016-07-01 05:00:00,127.08783244352,127.06330556951846
ions,2016-07-01 05:00:00,284.8814068785688,285.0084506976665
diff,2016-07-01 06:00:00,1760.5446731064667,1757.6093523404693
mono,2016-07-01 06:00:00,705.4497849378022,704.5243635822264
wave,2016-07-01 06:00:00,451.9655187819902,450.60799035848964
ions,2016-07-01 06:00:00,492.48555606179866,492.68225521339485
diff,2016-07-01 07:00:00,1548.8281227171433,1546.2146131934041
mono,2016-07-01 07:00:00,617.9897540951661,617.375504926158
wave,2016-07-01 07:00:00,389.2022494580785,387.9464834385517
ions,2016-07-01 07:00:00,447.1838331424458,447.4302413287109
diff,2016-07-01 08:00:00,1674.0666241866647,1671.2781423993483
mono,2016-07-01 08:00:00,666.7154023487184,665.9150729036704
wave,2016-07-01 08:00:00,426.1939560272733,424.8784218873225
ions,2016-07-01 08:00:00,473.39033839628615,473.6064975690757
diff,2016-07-01 09:00:00,1009.7822619244857,1007.8250414307311
mono,2016-07-01 09:00:00,428.60205123306304,428.303182058918
wave,2016-07-01 09:00:00,219.3620123294579,218.646524389545
ions,2016-07-01 09:00:00,334.1193710235567,334.42151148598833
diff,2016-07-01 10:00:00,1601.7661573093803,1599.083832097344
mono,2016-07-01 10:00:00,637.7681380925777,637.0874674994632
wave,2016-07-01 10:00:00,402.32188658322053,401.00053961249216
ions,2016-07-01 10:00:00,458.2575445633589,458.49117085281046
diff,2016-07-01 11:00:00,1054.3942580227904,1052.3973264432614
mono,2016-07-01 11:00:00,441.6405445392121,441.54802898429773
wave,2016-07-01 11:00:00,248.48417027847458,247.6260163931307
ions,2016-07-01 11:00:00,343.83120736759633,344.14436339344854
diff,2016-07-01 12:00:00,1295.4783573083682,1293.1455834031449
mono,2016-07-01 12:00:00,530.9373993310442,530.6488816397458
wave,2016-07-01 12:00:00,337.8434682039946,336.2690837306148
ions,2016-07-01 12:00:00,394.22897576226325,394.54993159036394
diff,2016-07-01 13:00:00,1269.231309248859,1266.931333059056
mono,2016-07-01 13:00:00,521.6576755199736,521.3967983213465
wave,2016-07-01 13:00:00,330.9002568983826,329.3597660531677
ions,2016-07-01 13:00:00,388.7155627922055,389.05193685112476
diff,2016-07-01 14:00:00,1273.075255212084,1270.7704769373663
mono,2016-07-01 14:00:00,522.996120449426,522.7309473302455
wave,2016-07-01 14:00:00,332.29981603744756,330.75078527248695
ions,2016-07-01 14:00:00,389.50293008127665,389.83863880766467
diff,2016-07-01 15:00:00,1675.5775569837083,1672.7870260423056
mono,2016-07-01 15:00:00,667.3667882272134,666.5641159556125
wave,2016-07-01 15:00:00,426.7012594628195,425.38538594656563
ions,2016-07-01 15:00:00,473.7112188145019,473.9270076091734
diff,2016-07-01 16:00:00,718.7597642190633,717.4165826293568
mono,2016-07-01 16:00:00,293.6293259988657,293.61969233112984
wave,2016-07-01 16:00:00,134.18575884052635,134.1508174251359
ions,2016-07-01 16:00:00,277.0274964029627,277.2752685079838
diff,2016-07-01 17:00:00,770.403518325115,768.8692840096242
mono,2016-07-01 17:00:00,311.06716960537494,311.1020825276184
wave,2016-07-01 17:00:00,132.46568152845782,132.48658351209
ions,2016-07-01 17:00:00,286.17868479539027,286.4083093406071
diff,2016-07-01 18:00:00,824.926129747945,823.217639324319
